trial,replications,lsd,trait
MVN_2018_Crookston_Rainfed,3,,HeadingDate
MVN_2018_Crookston_Rainfed,3,,PlantHeight
MVN_2018_Fargo_Rainfed,3,,GrainYield
MVN_2018_Fargo_Rainfed,3,,HeadingDate
MVN_2018_Fargo_Rainfed,3,,PlantHeight
MVN_2018_Fargo_Rainfed,3,,TestWeight
MVN_2018_Osnabrock_Rainfed,3,,GrainYield
MVN_2018_Osnabrock_Rainfed,3,,HeadingDate
MVN_2018_Osnabrock_Rainfed,3,,PlantHeight
MVN_2018_Osnabrock_Rainfed,3,,TestWeight
MVN_2018_Saskatoon_Rainfed,3,,GrainYield
MVN_2018_Saskatoon_Rainfed,3,,HeadingDate
MVN_2018_Saskatoon_Rainfed,3,,PlantHeight
MVN_2018_Saskatoon_Rainfed,3,,TestWeight
MVN_2019_Aberdeen_Rainfed,3,1081.0975950000002,GrainYield
MVN_2019_Aberdeen_Rainfed,3,,HeadingDate
MVN_2019_Aberdeen_Rainfed,3,,Lodging
MVN_2019_Aberdeen_Rainfed,3,,PlantHeight
MVN_2019_Aberdeen_Rainfed,3,,TestWeight
MVN_2019_Brandon_Rainfed,3,,GrainYield
MVN_2019_Brandon_Rainfed,3,,HeadingDate
MVN_2019_Brandon_Rainfed,3,,Lodging
MVN_2019_Brandon_Rainfed,3,,MaturityDate
MVN_2019_Brandon_Rainfed,3,,PlantHeight
MVN_2019_Brandon_Rainfed,3,,TestWeight
MVN_2019_Carrington_Rainfed,3,1078.4082975000001,GrainYield
MVN_2019_Carrington_Rainfed,3,,HeadingDate
MVN_2019_Carrington_Rainfed,3,,Lodging
MVN_2019_Carrington_Rainfed,3,,PlantHeight
MVN_2019_Carrington_Rainfed,3,914.8990095,GrainYield
MVN_2019_Carrington_Rainfed,3,,PlantHeight
MVN_2019_Crookston_Rainfed,3,187.7129655,GrainYield
MVN_2019_Crookston_Rainfed,3,,HeadingDate
MVN_2019_Crookston_Rainfed,3,,Lodging
MVN_2019_Crookston_Rainfed,3,,PlantHeight
MVN_2019_Fargo_Rainfed,3,949.859877,GrainYield
MVN_2019_Fargo_Rainfed,3,,HeadingDate
MVN_2019_Fargo_Rainfed,3,,PlantHeight
MVN_2019_Osnabrock_Rainfed,3,1235.4632715,GrainYield
MVN_2019_Osnabrock_Rainfed,3,,PlantHeight
MVN_2019_Saskatoon_Rainfed,3,395.86459199999996,GrainYield
MVN_2019_Saskatoon_Rainfed,3,,HeadingDate
MVN_2019_Saskatoon_Rainfed,3,,MaturityDate
MVN_2019_Saskatoon_Rainfed,3,,PlantHeight
MVN_2019_Saskatoon_Rainfed,3,,TestWeight
WRN_1996_Aberdeen_Irrigated,1,,KernelWeight
WRN_1996_Aberdeen_Irrigated,1,,PlumpGrain
WRN_1996_Aberdeen_Irrigated,1,,BarleyColor
WRN_1996_Aberdeen_Irrigated,1,,MaltExtract
WRN_1996_Aberdeen_Irrigated,1,,SolubleProteinTotalProtein
WRN_1996_Aberdeen_Irrigated,1,,DiastaticPower
WRN_1996_Aberdeen_Irrigated,1,,WortColor
WRN_1996_Aberdeen_Irrigated,1,,WortClarity
WRN_1996_Aberdeen_Irrigated,1,,GrainProtein
WRN_1996_Aberdeen_Irrigated,1,,WortProtein
WRN_1996_Aberdeen_Irrigated,1,,BetaGlucan
WRN_1996_Bozeman_Irrigated,1,,KernelWeight
WRN_1996_Bozeman_Irrigated,1,,PlumpGrain
WRN_1996_Bozeman_Irrigated,1,,BarleyColor
WRN_1996_Bozeman_Irrigated,1,,MaltExtract
WRN_1996_Bozeman_Irrigated,1,,SolubleProteinTotalProtein
WRN_1996_Bozeman_Irrigated,1,,DiastaticPower
WRN_1996_Bozeman_Irrigated,1,,WortColor
WRN_1996_Bozeman_Irrigated,1,,WortClarity
WRN_1996_Bozeman_Irrigated,1,,GrainProtein
WRN_1996_Bozeman_Irrigated,1,,WortProtein
WRN_1996_Bozeman_Irrigated,1,,BetaGlucan
WRN_1996_Davis_Irrigated,1,,KernelWeight
WRN_1996_Davis_Irrigated,1,,PlumpGrain
WRN_1996_Davis_Irrigated,1,,BarleyColor
WRN_1996_Davis_Irrigated,1,,MaltExtract
WRN_1996_Davis_Irrigated,1,,SolubleProteinTotalProtein
WRN_1996_Davis_Irrigated,1,,DiastaticPower
WRN_1996_Davis_Irrigated,1,,WortColor
WRN_1996_Davis_Irrigated,1,,WortClarity
WRN_1996_Davis_Irrigated,1,,GrainProtein
WRN_1996_Davis_Irrigated,1,,WortProtein
WRN_1996_Davis_Irrigated,1,,BetaGlucan
WRN_1996_Moscow_Irrigated,1,,KernelWeight
WRN_1996_Moscow_Irrigated,1,,PlumpGrain
WRN_1996_Moscow_Irrigated,1,,BarleyColor
WRN_1996_Moscow_Irrigated,1,,MaltExtract
WRN_1996_Moscow_Irrigated,1,,SolubleProteinTotalProtein
WRN_1996_Moscow_Irrigated,1,,DiastaticPower
WRN_1996_Moscow_Irrigated,1,,WortColor
WRN_1996_Moscow_Irrigated,1,,WortClarity
WRN_1996_Moscow_Irrigated,1,,GrainProtein
WRN_1996_Moscow_Irrigated,1,,WortProtein
WRN_1996_Moscow_Irrigated,1,,BetaGlucan
WRN_1996_Powell_Irrigated,1,,KernelWeight
WRN_1996_Powell_Irrigated,1,,PlumpGrain
WRN_1996_Powell_Irrigated,1,,BarleyColor
WRN_1996_Powell_Irrigated,1,,MaltExtract
WRN_1996_Powell_Irrigated,1,,SolubleProteinTotalProtein
WRN_1996_Powell_Irrigated,1,,DiastaticPower
WRN_1996_Powell_Irrigated,1,,WortColor
WRN_1996_Powell_Irrigated,1,,WortClarity
WRN_1996_Powell_Irrigated,1,,GrainProtein
WRN_1996_Powell_Irrigated,1,,WortProtein
WRN_1996_Powell_Irrigated,1,,BetaGlucan
WRN_1997_Pullman_Irrigated,1,,KernelWeight
WRN_1997_Pullman_Irrigated,1,,PlumpGrain
WRN_1997_Pullman_Irrigated,1,,BarleyColor
WRN_1997_Pullman_Irrigated,1,,MaltExtract
WRN_1997_Pullman_Irrigated,1,,SolubleProteinTotalProtein
WRN_1997_Pullman_Irrigated,1,,DiastaticPower
WRN_1997_Pullman_Irrigated,1,,WortColor
WRN_1997_Pullman_Irrigated,1,,WortClarity
WRN_1997_Pullman_Irrigated,1,,GrainProtein
WRN_1997_Pullman_Irrigated,1,,WortProtein
WRN_1997_Pullman_Irrigated,1,,BetaGlucan
WRN_1998_Aberdeen_Irrigated,1,,KernelWeight
WRN_1998_Aberdeen_Irrigated,1,,PlumpGrain
WRN_1998_Aberdeen_Irrigated,1,,BarleyColor
WRN_1998_Aberdeen_Irrigated,1,,MaltExtract
WRN_1998_Aberdeen_Irrigated,1,,SolubleProteinTotalProtein
WRN_1998_Aberdeen_Irrigated,1,,DiastaticPower
WRN_1998_Aberdeen_Irrigated,1,,WortColor
WRN_1998_Aberdeen_Irrigated,1,,WortClarity
WRN_1998_Aberdeen_Irrigated,1,,GrainProtein
WRN_1998_Aberdeen_Irrigated,1,,WortProtein
WRN_1998_Aberdeen_Irrigated,1,,BetaGlucan
WRN_1998_KlamathFalls_Irrigated,1,,KernelWeight
WRN_1998_KlamathFalls_Irrigated,1,,PlumpGrain
WRN_1998_KlamathFalls_Irrigated,1,,BarleyColor
WRN_1998_KlamathFalls_Irrigated,1,,MaltExtract
WRN_1998_KlamathFalls_Irrigated,1,,SolubleProteinTotalProtein
WRN_1998_KlamathFalls_Irrigated,1,,DiastaticPower
WRN_1998_KlamathFalls_Irrigated,1,,WortColor
WRN_1998_KlamathFalls_Irrigated,1,,WortClarity
WRN_1998_KlamathFalls_Irrigated,1,,GrainProtein
WRN_1998_KlamathFalls_Irrigated,1,,WortProtein
WRN_1998_KlamathFalls_Irrigated,1,,BetaGlucan
WRN_1998_Moscow_Irrigated,1,,KernelWeight
WRN_1998_Moscow_Irrigated,1,,PlumpGrain
WRN_1998_Moscow_Irrigated,1,,BarleyColor
WRN_1998_Moscow_Irrigated,1,,MaltExtract
WRN_1998_Moscow_Irrigated,1,,SolubleProteinTotalProtein
WRN_1998_Moscow_Irrigated,1,,DiastaticPower
WRN_1998_Moscow_Irrigated,1,,WortColor
WRN_1998_Moscow_Irrigated,1,,WortClarity
WRN_1998_Moscow_Irrigated,1,,GrainProtein
WRN_1998_Moscow_Irrigated,1,,WortProtein
WRN_1998_Moscow_Irrigated,1,,BetaGlucan
WRN_1999_KlamathFalls_Irrigated,1,,KernelWeight
WRN_1999_KlamathFalls_Irrigated,1,,PlumpGrain
WRN_1999_KlamathFalls_Irrigated,1,,BarleyColor
WRN_1999_KlamathFalls_Irrigated,1,,MaltExtract
WRN_1999_KlamathFalls_Irrigated,1,,SolubleProteinTotalProtein
WRN_1999_KlamathFalls_Irrigated,1,,DiastaticPower
WRN_1999_KlamathFalls_Irrigated,1,,WortColor
WRN_1999_KlamathFalls_Irrigated,1,,WortClarity
WRN_1999_KlamathFalls_Irrigated,1,,GrainProtein
WRN_1999_KlamathFalls_Irrigated,1,,WortProtein
WRN_1999_KlamathFalls_Irrigated,1,,BetaGlucan
WRN_1999_Powell_Irrigated,1,,KernelWeight
WRN_1999_Powell_Irrigated,1,,PlumpGrain
WRN_1999_Powell_Irrigated,1,,BarleyColor
WRN_1999_Powell_Irrigated,1,,MaltExtract
WRN_1999_Powell_Irrigated,1,,SolubleProteinTotalProtein
WRN_1999_Powell_Irrigated,1,,DiastaticPower
WRN_1999_Powell_Irrigated,1,,WortColor
WRN_1999_Powell_Irrigated,1,,WortClarity
WRN_1999_Powell_Irrigated,1,,GrainProtein
WRN_1999_Powell_Irrigated,1,,WortProtein
WRN_1999_Powell_Irrigated,1,,BetaGlucan
WRN_1999_Pullman_Irrigated,1,,KernelWeight
WRN_1999_Pullman_Irrigated,1,,PlumpGrain
WRN_1999_Pullman_Irrigated,1,,BarleyColor
WRN_1999_Pullman_Irrigated,1,,MaltExtract
WRN_1999_Pullman_Irrigated,1,,SolubleProteinTotalProtein
WRN_1999_Pullman_Irrigated,1,,DiastaticPower
WRN_1999_Pullman_Irrigated,1,,WortColor
WRN_1999_Pullman_Irrigated,1,,WortClarity
WRN_1999_Pullman_Irrigated,1,,GrainProtein
WRN_1999_Pullman_Irrigated,1,,WortProtein
WRN_1999_Pullman_Irrigated,1,,BetaGlucan
WRN_2000_Pullman_Irrigated,1,,KernelWeight
WRN_2000_Pullman_Irrigated,1,,PlumpGrain
WRN_2000_Pullman_Irrigated,1,,BarleyColor
WRN_2000_Pullman_Irrigated,1,,MaltExtract
WRN_2000_Pullman_Irrigated,1,,SolubleProteinTotalProtein
WRN_2000_Pullman_Irrigated,1,,DiastaticPower
WRN_2000_Pullman_Irrigated,1,,WortColor
WRN_2000_Pullman_Irrigated,1,,WortClarity
WRN_2000_Pullman_Irrigated,1,,GrainProtein
WRN_2000_Pullman_Irrigated,1,,WortProtein
WRN_2000_Pullman_Irrigated,1,,BetaGlucan
WRN_2001_Aberdeen_Irrigated,3,0.023,GrainYield
WRN_2001_Aberdeen_Irrigated,3,,TestWeight
WRN_2001_Aberdeen_Irrigated,3,,PlantHeight
WRN_2001_Aberdeen_Irrigated,3,,HeadingDate
WRN_2001_Aberdeen_Irrigated,3,,PlumpGrain
WRN_2001_Aberdeen_Irrigated,3,,ThinGrains
WRN_2001_BlueCreek_Rainfed,3,0.009,GrainYield
WRN_2001_BlueCreek_Rainfed,3,,TestWeight
WRN_2001_BlueCreek_Rainfed,3,,PlantHeight
WRN_2001_BonnersFerry_Irrigated,3,0.012,GrainYield
WRN_2001_BonnersFerry_Irrigated,3,,TestWeight
WRN_2001_BonnersFerry_Irrigated,3,,PlantHeight
WRN_2001_BonnersFerry_Irrigated,3,,HeadingDate
WRN_2001_BonnersFerry_Irrigated,3,,PlumpGrain
WRN_2001_BonnersFerry_Irrigated,3,,ThinGrains
WRN_2001_Bozeman_Rainfed,3,0.001,GrainYield
WRN_2001_Bozeman_Rainfed,3,,TestWeight
WRN_2001_Bozeman_Rainfed,3,,PlantHeight
WRN_2001_Bozeman_Rainfed,3,,HeadingDate
WRN_2001_Bozeman_Rainfed,3,,PlumpGrain
WRN_2001_Bozeman_Rainfed,3,,ThinGrains
WRN_2001_Fairfield_Irrigated,3,0.025,GrainYield
WRN_2001_Fairfield_Irrigated,3,,TestWeight
WRN_2001_Fairfield_Irrigated,3,,PlantHeight
WRN_2001_Fairfield_Irrigated,3,,PlumpGrain
WRN_2001_Fairfield_Irrigated,3,,ThinGrains
WRN_2001_Fairfield_Irrigated,1,,KernelWeight
WRN_2001_Fairfield_Irrigated,1,,PlumpGrain
WRN_2001_Fairfield_Irrigated,1,,BarleyColor
WRN_2001_Fairfield_Irrigated,1,,MaltExtract
WRN_2001_Fairfield_Irrigated,1,,SolubleProteinTotalProtein
WRN_2001_Fairfield_Irrigated,1,,DiastaticPower
WRN_2001_Fairfield_Irrigated,1,,WortColor
WRN_2001_Fairfield_Irrigated,1,,WortClarity
WRN_2001_Fairfield_Irrigated,1,,GrainProtein
WRN_2001_Fairfield_Irrigated,1,,WortProtein
WRN_2001_Fairfield_Irrigated,1,,BetaGlucan
WRN_2001_Fargo_Irrigated,3,0.01,GrainYield
WRN_2001_Fargo_Irrigated,3,,TestWeight
WRN_2001_Fargo_Irrigated,3,,PlantHeight
WRN_2001_Fargo_Irrigated,3,,HeadingDate
WRN_2001_Fargo_Irrigated,3,,PlumpGrain
WRN_2001_Fargo_Irrigated,3,,ThinGrains
WRN_2001_Fargo_Rainfed,3,0.016,GrainYield
WRN_2001_Fargo_Rainfed,3,,TestWeight
WRN_2001_Fargo_Rainfed,3,,PlantHeight
WRN_2001_Fargo_Rainfed,3,,HeadingDate
WRN_2001_Fargo_Rainfed,3,,PlumpGrain
WRN_2001_Fargo_Rainfed,3,,ThinGrains
WRN_2001_Genesee_Rainfed,3,0.026000000000000002,GrainYield
WRN_2001_Genesee_Rainfed,3,,TestWeight
WRN_2001_Genesee_Rainfed,3,,PlantHeight
WRN_2001_Genesee_Rainfed,3,,HeadingDate
WRN_2001_Genesee_Rainfed,3,,PlumpGrain
WRN_2001_Genesee_Rainfed,3,,ThinGrains
WRN_2001_IdahoFalls_Irrigated,3,0.04,GrainYield
WRN_2001_IdahoFalls_Irrigated,3,,PlantHeight
WRN_2001_KlamathFalls_Irrigated,3,0.019,GrainYield
WRN_2001_KlamathFalls_Irrigated,3,,TestWeight
WRN_2001_KlamathFalls_Irrigated,3,,PlantHeight
WRN_2001_KlamathFalls_Irrigated,3,,HeadingDate
WRN_2001_KlamathFalls_Irrigated,3,,PlumpGrain
WRN_2001_KlamathFalls_Irrigated,3,,ThinGrains
WRN_2001_Logan_Irrigated,3,0.019,GrainYield
WRN_2001_Logan_Irrigated,3,,TestWeight
WRN_2001_Logan_Irrigated,3,,PlantHeight
WRN_2001_Manhattan_Irrigated,3,0.019,GrainYield
WRN_2001_Manhattan_Irrigated,3,,TestWeight
WRN_2001_Manhattan_Irrigated,3,,PlantHeight
WRN_2001_Manhattan_Irrigated,3,,PlumpGrain
WRN_2001_Manhattan_Irrigated,3,,ThinGrains
WRN_2001_Minot_Irrigated,3,0.01,GrainYield
WRN_2001_Minot_Irrigated,3,,TestWeight
WRN_2001_Minot_Irrigated,3,,PlantHeight
WRN_2001_Minot_Irrigated,3,,HeadingDate
WRN_2001_Moscow_Irrigated,3,0.018000000000000002,GrainYield
WRN_2001_Moscow_Irrigated,3,,TestWeight
WRN_2001_Moscow_Irrigated,3,,PlantHeight
WRN_2001_Moscow_Irrigated,3,,HeadingDate
WRN_2001_Moscow_Irrigated,3,,PlumpGrain
WRN_2001_Moscow_Irrigated,3,,ThinGrains
WRN_2001_Powell_Irrigated,3,0.019,GrainYield
WRN_2001_Powell_Irrigated,3,,TestWeight
WRN_2001_Powell_Irrigated,3,,PlantHeight
WRN_2001_Powell_Irrigated,3,,PlumpGrain
WRN_2001_Powell_Irrigated,3,,ThinGrains
WRN_2001_Pullman_Irrigated,3,0.008,GrainYield
WRN_2001_Pullman_Irrigated,3,,TestWeight
WRN_2001_Pullman_Irrigated,3,,PlantHeight
WRN_2001_Pullman_Irrigated,3,,HeadingDate
WRN_2001_Pullman_Irrigated,3,,PlumpGrain
WRN_2001_Pullman_Irrigated,3,,ThinGrains
WRN_2001_Tetonia_Rainfed,3,0.016,GrainYield
WRN_2001_Tetonia_Rainfed,3,,TestWeight
WRN_2001_Tetonia_Rainfed,3,,HeadingDate
WRN_2001_Tetonia_Rainfed,3,,PlumpGrain
WRN_2001_Tetonia_Rainfed,3,,ThinGrains
WRN_2001_Williston_Irrigated,3,0.008,GrainYield
WRN_2001_Williston_Irrigated,3,,TestWeight
WRN_2001_Williston_Irrigated,3,,PlantHeight
WRN_2001_Williston_Irrigated,3,,HeadingDate
WRN_2001_Williston_Irrigated,3,,PlumpGrain
WRN_2001_Williston_Irrigated,3,,ThinGrains
WRN_2001_Williston_Rainfed,3,0.009,GrainYield
WRN_2001_Williston_Rainfed,3,,TestWeight
WRN_2001_Williston_Rainfed,3,,PlantHeight
WRN_2001_Williston_Rainfed,3,,HeadingDate
WRN_2001_Williston_Rainfed,3,,PlumpGrain
WRN_2001_Williston_Rainfed,3,,ThinGrains
WRN_2002_Aberdeen_Irrigated,3,1,GrainYield
WRN_2002_Aberdeen_Irrigated,3,,TestWeight
WRN_2002_Aberdeen_Irrigated,3,6.8,PlantHeight
WRN_2002_Aberdeen_Irrigated,3,1.6,HeadingDate
WRN_2002_Aberdeen_Irrigated,3,,PlumpGrain
WRN_2002_Aberdeen_Irrigated,3,,ThinGrains
WRN_2002_BlueCreek_Rainfed,3,0.39,GrainYield
WRN_2002_BlueCreek_Rainfed,3,,TestWeight
WRN_2002_BlueCreek_Rainfed,3,,PlantHeight
WRN_2002_BonnersFerry_Irrigated,3,0.9,GrainYield
WRN_2002_BonnersFerry_Irrigated,3,16,TestWeight
WRN_2002_BonnersFerry_Irrigated,3,7,PlantHeight
WRN_2002_BonnersFerry_Irrigated,3,2.8,HeadingDate
WRN_2002_BonnersFerry_Irrigated,3,11.5,PlumpGrain
WRN_2002_BonnersFerry_Irrigated,3,4.8,ThinGrains
WRN_2002_Bozeman_Irrigated,3,0.9,GrainYield
WRN_2002_Bozeman_Irrigated,3,,TestWeight
WRN_2002_Bozeman_Irrigated,3,,PlantHeight
WRN_2002_Bozeman_Irrigated,3,,HeadingDate
WRN_2002_Bozeman_Irrigated,3,,PlumpGrain
WRN_2002_Bozeman_Irrigated,3,,ThinGrains
WRN_2002_Bozeman_Rainfed,3,0.7,GrainYield
WRN_2002_Bozeman_Rainfed,3,,TestWeight
WRN_2002_Bozeman_Rainfed,3,5.1,PlantHeight
WRN_2002_Bozeman_Rainfed,3,0.8,HeadingDate
WRN_2002_Bozeman_Rainfed,3,,PlumpGrain
WRN_2002_Bozeman_Rainfed,3,,ThinGrains
WRN_2002_Fairfield_Irrigated,3,1,GrainYield
WRN_2002_Fairfield_Irrigated,3,16.4,TestWeight
WRN_2002_Fairfield_Irrigated,3,,PlantHeight
WRN_2002_Fairfield_Irrigated,3,,HeadingDate
WRN_2002_Fairfield_Irrigated,3,2,PlumpGrain
WRN_2002_Fairfield_Irrigated,3,1.5,ThinGrains
WRN_2002_Fargo_Irrigated,3,0.4,GrainYield
WRN_2002_Fargo_Irrigated,3,,TestWeight
WRN_2002_Fargo_Irrigated,3,10.2,PlantHeight
WRN_2002_Fargo_Irrigated,3,1.4,HeadingDate
WRN_2002_Fargo_Irrigated,3,,PlumpGrain
WRN_2002_Fargo_Irrigated,3,,ThinGrains
WRN_2002_Fargo_Rainfed,3,0.33999999999999997,GrainYield
WRN_2002_Fargo_Rainfed,3,,TestWeight
WRN_2002_Fargo_Rainfed,3,2.6,PlantHeight
WRN_2002_Fargo_Rainfed,3,1.6,HeadingDate
WRN_2002_Fargo_Rainfed,3,,PlumpGrain
WRN_2002_Fargo_Rainfed,3,,ThinGrains
WRN_2002_Hettinger_Rainfed,3,0.32999999999999996,GrainYield
WRN_2002_Hettinger_Rainfed,3,23.2,TestWeight
WRN_2002_Hettinger_Rainfed,3,3,HeadingDate
WRN_2002_IdahoFalls_Irrigated,3,0.9,GrainYield
WRN_2002_IdahoFalls_Irrigated,3,18.5,TestWeight
WRN_2002_IdahoFalls_Irrigated,3,,PlantHeight
WRN_2002_IdahoFalls_Irrigated,3,,HeadingDate
WRN_2002_IdahoFalls_Irrigated,3,7.6,PlumpGrain
WRN_2002_IdahoFalls_Irrigated,3,6.3,ThinGrains
WRN_2002_IdahoFalls_Irrigated,1,,KernelWeight
WRN_2002_IdahoFalls_Irrigated,1,,PlumpGrain
WRN_2002_IdahoFalls_Irrigated,1,,BarleyColor
WRN_2002_IdahoFalls_Irrigated,1,,MaltExtract
WRN_2002_IdahoFalls_Irrigated,1,,SolubleProteinTotalProtein
WRN_2002_IdahoFalls_Irrigated,1,,DiastaticPower
WRN_2002_IdahoFalls_Irrigated,1,,WortColor
WRN_2002_IdahoFalls_Irrigated,1,,WortClarity
WRN_2002_IdahoFalls_Irrigated,1,,GrainProtein
WRN_2002_IdahoFalls_Irrigated,1,,WortProtein
WRN_2002_IdahoFalls_Irrigated,1,,BetaGlucan
WRN_2002_IdahoFalls_Irrigated,1,,FreeAminoNitrogen
WRN_2002_KlamathFalls_Irrigated,3,1,GrainYield
WRN_2002_KlamathFalls_Irrigated,3,,TestWeight
WRN_2002_KlamathFalls_Irrigated,3,9.8,PlantHeight
WRN_2002_KlamathFalls_Irrigated,3,1.6,HeadingDate
WRN_2002_KlamathFalls_Irrigated,3,,PlumpGrain
WRN_2002_KlamathFalls_Irrigated,3,,ThinGrains
WRN_2002_Langdon_Rainfed,3,0.69,GrainYield
WRN_2002_Langdon_Rainfed,3,,TestWeight
WRN_2002_Langdon_Rainfed,3,6.2,PlantHeight
WRN_2002_Langdon_Rainfed,3,1.1,HeadingDate
WRN_2002_Langdon_Rainfed,3,,PlumpGrain
WRN_2002_Langdon_Rainfed,3,,ThinGrains
WRN_2002_Logan_Irrigated,3,0.5,GrainYield
WRN_2002_Logan_Irrigated,3,,TestWeight
WRN_2002_Minot_Irrigated,3,0.9,GrainYield
WRN_2002_Minot_Irrigated,3,,TestWeight
WRN_2002_Minot_Irrigated,3,6.6,PlantHeight
WRN_2002_Minot_Irrigated,3,,PlumpGrain
WRN_2002_Minot_Irrigated,3,,ThinGrains
WRN_2002_Moscow_Irrigated,3,0.4,GrainYield
WRN_2002_Moscow_Irrigated,3,11,TestWeight
WRN_2002_Moscow_Irrigated,3,6.1,PlantHeight
WRN_2002_Moscow_Irrigated,3,1,HeadingDate
WRN_2002_Moscow_Irrigated,3,6.7,PlumpGrain
WRN_2002_Moscow_Irrigated,3,1.8,ThinGrains
WRN_2002_Moscow_Rainfed,3,0.71,GrainYield
WRN_2002_Moscow_Rainfed,3,11.7,TestWeight
WRN_2002_Moscow_Rainfed,3,6.2,PlantHeight
WRN_2002_Moscow_Rainfed,3,1.5,HeadingDate
WRN_2002_Moscow_Rainfed,3,4.8,PlumpGrain
WRN_2002_Moscow_Rainfed,3,1.1,ThinGrains
WRN_2002_Powell_Irrigated,3,0.9,GrainYield
WRN_2002_Powell_Irrigated,3,32.6,TestWeight
WRN_2002_Powell_Irrigated,3,9.2,PlantHeight
WRN_2002_Powell_Irrigated,3,,HeadingDate
WRN_2002_Powell_Irrigated,3,,PlumpGrain
WRN_2002_Powell_Irrigated,3,,ThinGrains
WRN_2002_Pullman_Irrigated,3,0.9,GrainYield
WRN_2002_Pullman_Irrigated,3,23.2,TestWeight
WRN_2002_Pullman_Irrigated,3,10,PlantHeight
WRN_2002_Pullman_Irrigated,3,,HeadingDate
WRN_2002_Pullman_Irrigated,3,,PlumpGrain
WRN_2002_Pullman_Irrigated,3,,ThinGrains
WRN_2002_Pullman_Irrigated,1,,KernelWeight
WRN_2002_Pullman_Irrigated,1,,PlumpGrain
WRN_2002_Pullman_Irrigated,1,,BarleyColor
WRN_2002_Pullman_Irrigated,1,,MaltExtract
WRN_2002_Pullman_Irrigated,1,,SolubleProteinTotalProtein
WRN_2002_Pullman_Irrigated,1,,DiastaticPower
WRN_2002_Pullman_Irrigated,1,,WortColor
WRN_2002_Pullman_Irrigated,1,,WortClarity
WRN_2002_Pullman_Irrigated,1,,GrainProtein
WRN_2002_Pullman_Irrigated,1,,WortProtein
WRN_2002_Pullman_Irrigated,1,,BetaGlucan
WRN_2002_Pullman_Irrigated,1,,FreeAminoNitrogen
WRN_2002_Saskatoon_Irrigated,3,,GrainYield
WRN_2002_Saskatoon_Irrigated,3,,TestWeight
WRN_2002_Saskatoon_Irrigated,3,,HeadingDate
WRN_2002_Saskatoon_Irrigated,3,,PlumpGrain
WRN_2002_Saskatoon_Rainfed,3,,GrainYield
WRN_2002_Saskatoon_Rainfed,3,,TestWeight
WRN_2002_Saskatoon_Rainfed,3,,HeadingDate
WRN_2002_SodaSprings_Rainfed,3,0.23,GrainYield
WRN_2002_SodaSprings_Rainfed,3,12.9,TestWeight
WRN_2002_SodaSprings_Rainfed,3,3,PlantHeight
WRN_2002_SodaSprings_Rainfed,3,1.3,HeadingDate
WRN_2002_SodaSprings_Rainfed,3,,PlumpGrain
WRN_2002_SodaSprings_Rainfed,3,,ThinGrains
WRN_2002_Lewiston_Irrigated,3,,PlantHeight
WRN_2002_Lewiston_Irrigated,3,,HeadingDate
WRN_2002_Tetonia_Rainfed,3,0.56,GrainYield
WRN_2002_Tetonia_Rainfed,3,,TestWeight
WRN_2002_Tetonia_Rainfed,3,,PlantHeight
WRN_2002_Tetonia_Rainfed,3,,HeadingDate
WRN_2002_Tetonia_Rainfed,3,,PlumpGrain
WRN_2002_Tetonia_Rainfed,3,,ThinGrains
WRN_2002_Tulelake_Irrigated,3,1.4,GrainYield
WRN_2002_Tulelake_Irrigated,3,11.6,TestWeight
WRN_2002_Tulelake_Irrigated,3,12.7,PlantHeight
WRN_2002_Tulelake_Irrigated,3,2,HeadingDate
WRN_2002_Tulelake_Irrigated,3,,PlumpGrain
WRN_2002_Tulelake_Irrigated,3,,ThinGrains
WRN_2002_Williston_Irrigated,3,0.3,GrainYield
WRN_2002_Williston_Irrigated,3,11.6,TestWeight
WRN_2002_Williston_Irrigated,3,5.1,PlantHeight
WRN_2002_Williston_Irrigated,3,1.3,HeadingDate
WRN_2002_Williston_Irrigated,3,0.9,PlumpGrain
WRN_2002_Williston_Irrigated,3,1.3,ThinGrains
WRN_2002_Williston_Rainfed,3,0.26,GrainYield
WRN_2002_Williston_Rainfed,3,10.3,TestWeight
WRN_2002_Williston_Rainfed,3,5.3,PlantHeight
WRN_2002_Williston_Rainfed,3,1.3,HeadingDate
WRN_2002_Williston_Rainfed,3,4,PlumpGrain
WRN_2002_Williston_Rainfed,3,2.1,ThinGrains
WRN_2003_Aberdeen_Irrigated,3,0.8,GrainYield
WRN_2003_Aberdeen_Irrigated,3,,TestWeight
WRN_2003_Aberdeen_Irrigated,3,,PlantHeight
WRN_2003_Aberdeen_Irrigated,3,,PlumpGrain
WRN_2003_Aberdeen_Irrigated,1,,KernelWeight
WRN_2003_Aberdeen_Irrigated,1,,PlumpGrain
WRN_2003_Aberdeen_Irrigated,1,,BarleyColor
WRN_2003_Aberdeen_Irrigated,1,,MaltExtract
WRN_2003_Aberdeen_Irrigated,1,,SolubleProteinTotalProtein
WRN_2003_Aberdeen_Irrigated,1,,DiastaticPower
WRN_2003_Aberdeen_Irrigated,1,,WortColor
WRN_2003_Aberdeen_Irrigated,1,,WortClarity
WRN_2003_Aberdeen_Irrigated,1,,GrainProtein
WRN_2003_Aberdeen_Irrigated,1,,WortProtein
WRN_2003_Aberdeen_Irrigated,1,,BetaGlucan
